symbol,timestamp,latest_price,l1_state,l1_reason,tactical_state,confidence,capital_action,message,indicators_used,data_fetch_timestamp,engine_mode
SIEB,2026-05-15T16:33:33.388904+00:00,1.76,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,HIGH,PROTECT_CAPITAL,"SIEB: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (HIGH); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-31.8931%, slope=FALLING. Extended support: PPO=BULLISH, RSI=44.2812, ADX=9.7258 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=4.5929% MEDIUM, 52W=NEAR_LOW, Session=NORMAL -2.2222%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:32.864630+00:00,QUICK_CROSSOVER
AEI,2026-05-15T16:33:36.723286+00:00,1.62,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"AEI: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk; price sharply lower today. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-20.9768%, slope=FALLING. Extended support: PPO=BULLISH, RSI=44.0099, ADX=21.0983 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=8.9956% HIGH, 52W=MID_RANGE, Session=EXTENDED_DOWN -10.989%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:35.264309+00:00,QUICK_CROSSOVER
CBAT,2026-05-15T16:33:40.198536+00:00,0.7839,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,HIGH,PROTECT_CAPITAL,"CBAT: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (HIGH); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-12.1399%, slope=FALLING. Extended support: PPO=BULLISH, RSI=37.5068, ADX=15.9384 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=3.0212% MEDIUM, 52W=NEAR_LOW, Session=NORMAL -0.7722%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:38.580163+00:00,QUICK_CROSSOVER
SNT,2026-05-15T16:33:43.744189+00:00,2.65,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"SNT: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low; opened with a bearish gap. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-25.3064%, slope=FALLING. Extended support: PPO=BULLISH, RSI=35.0688, ADX=21.3815 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=6.1557% HIGH, 52W=NEAR_LOW, Session=NORMAL -2.9304%, Gap=GAP_DOWN -3.2967%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:42.327672+00:00,QUICK_CROSSOVER
VIOT,2026-05-15T16:33:47.031998+00:00,0.9699,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"VIOT: L1=QUICK_CROSSOVER_REVIEW; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bullish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-39.3742%, slope=FALLING. Extended support: PPO=BULLISH, RSI=38.9663, ADX=20.7544 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=5.5121% HIGH, 52W=NEAR_LOW, Session=NORMAL -0.0103%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:45.555328+00:00,QUICK_CROSSOVER
SRXH,2026-05-15T16:33:50.329872+00:00,0.1308,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"SRXH: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price sharply lower today. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-63.6086%, slope=FALLING. Extended support: PPO=BULLISH, RSI=53.6644, ADX=14.5601 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=9.8377% HIGH, 52W=MID_RANGE, Session=EXTENDED_DOWN -5.2174%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:48.887843+00:00,QUICK_CROSSOVER
GCL,2026-05-15T16:33:53.601274+00:00,0.4518,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"GCL: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-72.1785%, slope=FALLING. Extended support: PPO=BULLISH, RSI=36.4692, ADX=18.0177 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=7.161% HIGH, 52W=NEAR_LOW, Session=NORMAL -2.2078%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:52.037412+00:00,QUICK_CROSSOVER
MNY,2026-05-15T16:33:56.997360+00:00,1.395,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_SECURED,HIGH,HOLD_OR_GROW,"MNY: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_SECURED (HIGH); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; ADX confirms bullish trend; OBV accumulation; EMA200 structure supportive. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=3.9493%, slope=FLAT. Extended support: PPO=BULLISH, RSI=55.8159, ADX=29.2055 BULLISH/STRONG, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=4.9832% MEDIUM, 52W=MID_RANGE, Session=NORMAL 3.3333%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:55.423094+00:00,QUICK_CROSSOVER
CCG,2026-05-15T16:34:00.283219+00:00,0.6749,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"CCG: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-29.0056%, slope=FALLING. Extended support: PPO=BULLISH, RSI=41.8909, ADX=16.0597 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.6676% HIGH, 52W=NEAR_LOW, Session=NORMAL -0.0148%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:33:58.792173+00:00,QUICK_CROSSOVER
GPUS,2026-05-15T16:34:03.796967+00:00,0.121,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"GPUS: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; RSI weak; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low; price sharply lower today; opened with a bearish gap. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-99.5318%, slope=FALLING. Extended support: PPO=BULLISH, RSI=39.5792, ADX=17.8341 BEARISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=9.5011% HIGH, 52W=NEAR_LOW, Session=EXTENDED_DOWN -6.9231%, Gap=GAP_DOWN -5.3077%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:02.121617+00:00,QUICK_CROSSOVER
GROV,2026-05-15T16:34:07.134967+00:00,1.19,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"GROV: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-11.1958%, slope=FALLING. Extended support: PPO=BULLISH, RSI=44.9199, ADX=21.7048 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=6.2425% HIGH, 52W=MID_RANGE, Session=NORMAL -4.0323%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:05.682627+00:00,QUICK_CROSSOVER
ZEO,2026-05-15T16:34:10.437664+00:00,0.8599,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BULL_CROSSOVER,MEDIUM,ACCUMULATION_WATCH,"ZEO: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BULL_CROSSOVER (MEDIUM); Capital_Action=ACCUMULATION_WATCH. The 1D MACD structure is still bearish, but recovery is visible through lower timeframe or supporting indicators.  Support profile: PPO bearish; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure weak; high volatility risk; opened with a bearish gap. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-32.1646%, slope=FALLING. Extended support: PPO=BEARISH, RSI=49.5439, ADX=36.8299 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=11.5956% HIGH, 52W=MID_RANGE, Session=NORMAL -4.136%, Gap=GAP_DOWN -5.2397%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:08.898889+00:00,QUICK_CROSSOVER
ELUT,2026-05-15T16:34:13.676424+00:00,1.04,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_PULLBACK_RISK,MEDIUM,HOLD_WITH_RISK_CONTROL,"ELUT: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk; opened with a bearish gap. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-16.5029%, slope=FALLING. Extended support: PPO=BULLISH, RSI=47.2718, ADX=17.6922 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=6.9108% HIGH, 52W=MID_RANGE, Session=NORMAL 0.0%, Gap=GAP_DOWN -3.8462%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:12.248114+00:00,QUICK_CROSSOVER
STI,2026-05-15T16:34:16.837105+00:00,5.67,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"STI: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; opened with a bearish gap. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-36.937%, slope=FALLING. Extended support: PPO=BULLISH, RSI=54.0516, ADX=21.9175 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=9.5744% HIGH, 52W=MID_RANGE, Session=NORMAL -0.3515%, Gap=GAP_DOWN -4.0422%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:15.406149+00:00,QUICK_CROSSOVER
OESX,2026-05-15T16:34:20.172284+00:00,9.45,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"OESX: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; opened with a bearish gap. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-12.6886%, slope=FALLING. Extended support: PPO=BULLISH, RSI=49.0676, ADX=13.9867 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=5.821% HIGH, 52W=MID_RANGE, Session=NORMAL -2.376%, Gap=GAP_DOWN -3.2025%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:18.690421+00:00,QUICK_CROSSOVER
SOWG,2026-05-15T16:34:23.434611+00:00,2.0,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"SOWG: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; RSI weak; ADX confirms bearish trend; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-84.2692%, slope=FALLING. Extended support: PPO=BULLISH, RSI=38.103, ADX=35.5507 BEARISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=21.3652% HIGH, 52W=MID_RANGE, Session=NORMAL 3.0928%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:21.958672+00:00,QUICK_CROSSOVER
BGDE,2026-05-15T16:34:26.948181+00:00,6.03,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"BGDE: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; opened with a bullish gap. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-20.0153%, slope=FALLING. Extended support: PPO=BEARISH, RSI=55.3647, ADX=36.7159 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=15.5043% HIGH, 52W=MID_RANGE, Session=NORMAL -4.2857%, Gap=GAP_UP 3.1746%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:25.495410+00:00,QUICK_CROSSOVER
EONR,2026-05-15T16:34:30.368651+00:00,0.6843,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BULL_CROSSOVER,MEDIUM,ACCUMULATION_WATCH,"EONR: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BULL_CROSSOVER (MEDIUM); Capital_Action=ACCUMULATION_WATCH. The 1D MACD structure is still bearish, but recovery is visible through lower timeframe or supporting indicators.  Support profile: PPO bearish; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=6.3599%, slope=RISING. Extended support: PPO=BEARISH, RSI=44.9892, ADX=11.7972 BEARISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=11.3911% HIGH, 52W=MID_RANGE, Session=NORMAL 2.1343%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:28.716374+00:00,QUICK_CROSSOVER
BRNS,2026-05-15T16:34:33.659129+00:00,0.67,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"BRNS: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; ADX confirms bullish trend; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk; price sharply lower today. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-17.0673%, slope=FALLING. Extended support: PPO=BEARISH, RSI=55.4436, ADX=41.8524 BULLISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.9874% HIGH, 52W=MID_RANGE, Session=EXTENDED_DOWN -5.7665%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:32.197622+00:00,QUICK_CROSSOVER
SUUN,2026-05-15T16:34:36.838690+00:00,0.6547,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"SUUN: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-50.9431%, slope=FALLING. Extended support: PPO=BULLISH, RSI=50.8078, ADX=13.4358 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=9.6633% HIGH, 52W=MID_RANGE, Session=NORMAL -2.2836%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:35.318270+00:00,QUICK_CROSSOVER
VTGN,2026-05-15T16:34:40.307260+00:00,0.6286,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BEAR_CROSSOVER,MEDIUM,PROTECT_CAPITAL,"VTGN: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BEAR_CROSSOVER (MEDIUM); Capital_Action=PROTECT_CAPITAL. The 1D MACD structure is still bullish, but deterioration is visible through lower timeframe or supporting indicators. Support profile: PPO bullish; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-61.0986%, slope=FALLING. Extended support: PPO=BULLISH, RSI=52.386, ADX=18.0925 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=7.5021% HIGH, 52W=MID_RANGE, Session=NORMAL -3.2923%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:38.715792+00:00,QUICK_CROSSOVER
SMSI,2026-05-15T16:34:43.654935+00:00,0.8461,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,PRE_BULL_CROSSOVER,MEDIUM,ACCUMULATION_WATCH,"SMSI: L1=QUICK_CROSSOVER_REVIEW; L2=PRE_BULL_CROSSOVER (MEDIUM); Capital_Action=ACCUMULATION_WATCH. The 1D MACD structure is still bearish, but recovery is visible through lower timeframe or supporting indicators.  Support profile: PPO bearish; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=10.6511%, slope=RISING. Extended support: PPO=BEARISH, RSI=57.6076, ADX=18.6854 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.8307% HIGH, 52W=MID_RANGE, Session=NORMAL 0.7262%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:42.117980+00:00,QUICK_CROSSOVER
LEDS,2026-05-15T16:34:46.935522+00:00,2.09,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"LEDS: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF distribution; EMA200 structure supportive; high volatility risk; price sharply lower today. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=16.5567%, slope=RISING. Extended support: PPO=BEARISH, RSI=60.8436, ADX=41.507 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=11.0105% HIGH, 52W=MID_RANGE, Session=EXTENDED_DOWN -11.8143%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T16:34:45.502126+00:00,QUICK_CROSSOVER
